kms,vehicle_age,kms_per_year,horsepower_mid,engine_cc_mid,doors,cylinders,seating_capacity,brand,model,trim,fuel_type,body_type,steering_side,regional_specs,age_bucket,log_price
230000,10,23000.0,249.5,1749.5,4 door,4,4 Seater,Nissan,Versa,Note,Petrol,Hatchback,Left Hand,American Specs,7-10,9.770013301136158
59273,5,11854.6,149.5,2749.5,5+ doors,4,7 Seater,Toyota,Fortuner,EXR,Petrol,SUV,Left Hand,GCC Specs,4-6,11.407576060361786
290000,13,22307.69230769231,249.5,2249.5,4 door,Unknown,4 Seater,Hyundai,Sonata,Eco,Hybrid,Other,Left Hand,American Specs,10+,9.648659816955297
152000,11,13818.181818181818,149.5,2249.5,4 door,4,5 Seater,Mercedes-Benz,A-Class,A 250 Sport,Petrol,Hatchback,Left Hand,GCC Specs,10+,10.404293143019792
42000,13,3230.769230769231,449.5,4000.0,2 door,12,4 Seater,Rolls-Royce,Phantom,Drophead,Petrol,Soft Top Convertible,Left Hand,GCC Specs,10+,13.99699926803766
228575,9,25397.222222222223,449.5,4000.0,5+ doors,8,8 Seater,Cadillac,Escalade,Luxury,Petrol,SUV,Left Hand,GCC Specs,7-10,11.313266479778829
0,1,0.0,349.5,1749.5,4 door,4,5 Seater,Changan,Deepal G318,Flagship,Hybrid,SUV,Left Hand,Chinese Specs,0-1,11.773757787382696
4977,2,2488.5,649.5,4000.0,5+ doors,8,7 Seater,Mercedes-Benz,GLS-Class,GLS 63 AMG,Petrol,SUV,Left Hand,Japanese Specs,2-3,13.23551526136861
185000,14,13214.285714285714,849.5,3749.5,4 door,6,7 Seater,Mitsubishi,Pajero,GLS MID,Petrol,SUV,Left Hand,GCC Specs,10+,10.12667110305036
33000,2,16500.0,149.5,1249.5,4 door,4,5 Seater,Geely,Coolray,GF,Petrol,Crossover,Left Hand,GCC Specs,2-3,10.993748398115178
30000,4,7500.0,549.5,4000.0,4 door,12,5 Seater,Rolls-Royce,Phantom,Standard,Petrol,Sedan,Left Hand,GCC Specs,4-6,14.217637433703022
82000,6,13666.666666666666,49.5,1249.5,5+ doors,4,5 Seater,Kia,Picanto,GT,Petrol,Hatchback,Left Hand,GCC Specs,4-6,10.308985993422082
45690,7,6527.142857142857,349.5,2749.5,4 door,6,4 Seater,Porsche,Panamera,Other,Petrol,Sedan,Left Hand,American Specs,7-10,12.013706813470414
70000,12,5833.333333333333,549.5,4000.0,4 door,8,5 Seater,Mercedes-Benz,G-Class,G 550,Petrol,SUV,Left Hand,Japanese Specs,10+,12.013706813470414
453000,7,64714.28571428572,249.5,1749.5,5+ doors,4,5 Seater,BMW,5-Series,520i,Petrol,Wagon,Left Hand,GCC Specs,7-10,10.691967639914864
34000,3,11333.333333333334,449.5,4000.0,4 door,8,7 Seater,Land Rover,Range Rover,Autobiography,Petrol,SUV,Left Hand,Other,2-3,13.081543466215235
155000,9,17222.222222222223,449.5,4000.0,4 door,8,7 Seater,GMC,Yukon,Denali,Petrol,SUV,Left Hand,American Specs,7-10,11.082157933374816
2090,2,1045.0,349.5,749.5,2 door,8,4 Seater,Bentley,Continental,GT V8 S,Petrol,Coupe,Left Hand,GCC Specs,2-3,13.578522867254332
48000,4,12000.0,149.5,1249.5,2 door,4,4 Seater,Abarth,595,Scorpioneoro,Petrol,Hatchback,Left Hand,GCC Specs,4-6,11.141876276228
0,1,0.0,449.5,3249.5,4 door,6,4 Seater,BMW,X5,3.0i,Petrol,SUV,Left Hand,GCC Specs,0-1,12.608202196848836
119000,6,19833.33333333333,149.5,2249.5,4 door,3,5 Seater,Kia,Cadenza,GDi Mid,Petrol,Sedan,Left Hand,Korean Specs,4-6,10.950824090522444
105700,10,10570.0,149.5,2249.5,2 door,Unknown,4 Seater,BMW,2-Series,220i,Petrol,Coupe,Left Hand,GCC Specs,7-10,10.62135173563291
0,0,0.0,549.5,4000.0,4 door,12,4 Seater,Rolls-Royce,Cullinan,Silver Badge,Petrol,SUV,Left Hand,European Specs,0-1,14.58977725085086
200000,6,33333.333333333336,449.5,4000.0,4 door,8,8 Seater,Chevrolet,Tahoe,LS,Petrol,SUV,Left Hand,GCC Specs,4-6,11.338583982516496
52000,9,5777.777777777777,349.5,3249.5,4 door,6,5 Seater,Mercedes-Benz,E-Class,E 43,Petrol,Sedan,Left Hand,Japanese Specs,7-10,12.013706813470414
166000,13,12769.23076923077,449.5,,2 door,6,Unknown,Infiniti,G37,IPL,Petrol,Coupe,Left Hand,Japanese Specs,10+,10.203629181337648
138000,6,23000.0,249.5,3249.5,4 door,6,5 Seater,Land Rover,Range Rover Sport,HSE,Petrol,SUV,Left Hand,GCC Specs,4-6,11.767575435251748
0,3,0.0,249.5,2249.5,5+ doors,4,7 Seater,Audi,Q7,45 TFSI Quattro,Petrol,SUV,Left Hand,Other,2-3,12.206077645517674
169000,11,15363.636363636364,349.5,3749.5,4 door,6,7 Seater,Nissan,Pathfinder,SE MID,Petrol,SUV,Left Hand,GCC Specs,10+,10.106469212026385
21000,2,10500.0,149.5,1749.5,4 door,4,5 Seater,Mitsubishi,ASX,GLX,Petrol,Crossover,Left Hand,GCC Specs,2-3,10.89490430960068
10700,1,10700.0,549.5,3749.5,2 door,6,4 Seater,Porsche,Carrera / 911,GTS,Petrol,Coupe,Left Hand,GCC Specs,0-1,13.429849547739444
3,1,3.0,249.5,2749.5,4 door,4,5 Seater,Toyota,Rav 4,Adventure,Petrol,SUV,Left Hand,GCC Specs,0-1,11.982929094215963
323300,7,46185.71428571428,149.5,1749.5,4 door,4,4 Seater,Nissan,Sentra,S,Petrol,Sedan,Left Hand,GCC Specs,7-10,10.021315031649332
81300,8,10162.5,249.5,2249.5,3 door,4,4 Seater,MINI,Cooper,John Cooper Works,Petrol,Hatchback,Left Hand,GCC Specs,7-10,11.05881093278828
10000,2,5000.0,149.5,1749.5,4 door,4,5 Seater,BMW,X1,xDrive 20i M Sport,Petrol,SUV,Left Hand,GCC Specs,2-3,12.061046873479915
99900,22,4540.909090909091,249.5,4000.0,4 door,8,5 Seater,Lincoln,Town Car,Cartier,Petrol,Sedan,Left Hand,Japanese Specs,10+,9.975854724662028
300000,11,27272.727272727272,149.5,2249.5,5+ doors,Unknown,5 Seater,Nissan,Altima,S,Petrol,Sedan,Left Hand,American Specs,10+,9.61587214452889
169000,7,24142.85714285714,349.5,3249.5,4 door,6,5 Seater,BMW,X5,Xdrive 40i,Petrol,SUV,Left Hand,GCC Specs,7-10,11.736077016252436
0,1,0.0,649.5,2249.5,5+ doors,4,7 Seater,BYD,Leopard 8,Flagship,Hybrid,SUV,Left Hand,Chinese Specs,0-1,12.367345048436391
0,2,0.0,349.5,,5+ doors,4,5 Seater,Chery,iCar,Other,Electric,Sedan,Left Hand,Other,2-3,11.225256725762891
28109,2,14054.5,549.5,4000.0,4 door,8,5 Seater,Bentley,Bentayga,Other,Petrol,SUV,Left Hand,GCC Specs,2-3,13.76316513133229
112000,8,14000.0,,1249.5,4 door,4,5 Seater,Kia,Forte,Other,Petrol,Sedan,Left Hand,American Specs,7-10,9.711176264112805
825000,9,91666.66666666669,449.5,2249.5,4 door,4,5 Seater,Toyota,Camry,S,Petrol,Other,Left Hand,GCC Specs,7-10,9.798182590890704
2600,1,2600.0,449.5,3749.5,5+ doors,6,7 Seater,Toyota,Land Cruiser,VXR,Petrol,SUV,Left Hand,GCC Specs,0-1,12.762830066509972
283,1,283.0,549.5,4000.0,4 door,12,5 Seater,Rolls-Royce,Ghost,Black Badge,Petrol,Sedan,Left Hand,European Specs,0-1,14.836161665522967
20,0,0.0,149.5,1749.5,4 door,4,5 Seater,GAC,GS3,Emzoom R-Style,Petrol,SUV,Left Hand,GCC Specs,0-1,11.26446410567173
89732,8,11216.5,349.5,3249.5,4 door,6,5 Seater,Audi,A8,L,Petrol,Sedan,Left Hand,GCC Specs,7-10,11.652696102959752
0,1,0.0,249.5,2749.5,5+ doors,4,5 Seater,Toyota,Rav 4,XLE,Petrol,SUV,Left Hand,GCC Specs,0-1,11.849404844423074
45842,5,9168.4,249.5,3749.5,3 door,6,4 Seater,Jeep,Wrangler,Sahara,Petrol,SUV,Left Hand,GCC Specs,4-6,11.736077016252436
119000,11,10818.181818181818,449.5,3749.5,5+ doors,6,5 Seater,Porsche,Macan,Turbo,Petrol,SUV,Left Hand,GCC Specs,10+,11.561725152903833
93000,11,8454.545454545454,249.5,2249.5,4 door,4,5 Seater,Kia,Optima,EX,Petrol,Sedan,Left Hand,Other,10+,9.770013301136158
230000,14,16428.571428571428,149.5,1749.5,4 door,4,4 Seater,Honda,Civic,1.8 i-VTEC,Petrol,Sedan,Left Hand,GCC Specs,10+,9.852246888342531
110000,13,8461.538461538461,449.5,4000.0,4 door,8,5 Seater,Lexus,LS-Series,Full Ultra,Petrol,Sedan,Left Hand,Japanese Specs,10+,10.915106645867503
0,0,0.0,249.5,3249.5,4 door,4,5 Seater,Isuzu,D-Max,GT,Diesel,Pick Up Truck,Left Hand,GCC Specs,0-1,11.695255355062796
2500,3,833.3333333333334,249.5,,4 door,8,5 Seater,Mercedes-Benz,EQE,Other,Electric,SUV,Left Hand,GCC Specs,2-3,12.468440756144114
43312,3,14437.333333333334,149.5,2749.5,5+ doors,4,7 Seater,Nissan,Xterra,Platinum,Petrol,SUV,Left Hand,GCC Specs,2-3,11.494771677590096
41000,7,5857.142857142857,249.5,1749.5,5+ doors,4,5 Seater,Toyota,C-HR,Other,Petrol,SUV,Left Hand,Canadian Specs,7-10,10.819798284210286
86000,8,10750.0,449.5,4000.0,4 door,8,4 Seater,Mercedes-Benz,C-Class,C63 AMG,Petrol,Sedan,Left Hand,Korean Specs,7-10,11.767575435251748
71000,10,7100.0,349.5,3249.5,4 door,6,5 Seater,Mercedes-Benz,E-Class,E 300,Petrol,Sedan,Left Hand,GCC Specs,7-10,11.196857635323791
78000,4,19500.0,149.5,2249.5,5+ doors,4,7 Seater,Volkswagen,Teramont,Comfortline,Petrol,SUV,Left Hand,GCC Specs,4-6,11.154835234271214
3726,1,3726.0,549.5,4000.0,4 door,8,5 Seater,Mercedes-Benz,G-Class,G 63 AMG,Petrol,SUV,Left Hand,Other,0-1,13.794287942962583
0,1,0.0,,,4 door,4,7 Seater,BYD,Tang,Flagship,Electric,SUV,Left Hand,Chinese Specs,0-1,11.884495917930655
173539,18,9641.055555555557,249.5,1749.5,2 door,4,5 Seater,Volvo,C-Class,Other,Petrol,Hard Top Convertible,Left Hand,GCC Specs,10+,10.12667110305036
139000,11,12636.363636363636,149.5,1749.5,3 door,4,5 Seater,Hyundai,Veloster,GLS,Petrol,Hatchback,Left Hand,American Specs,10+,10.12667110305036
50000,3,16666.666666666668,349.5,2749.5,5+ doors,6,5 Seater,BMW,7-Series,740i M Sport,Petrol,Sedan,Left Hand,GCC Specs,2-3,12.577639650232571
140000,10,14000.0,649.5,3249.5,5+ doors,6,4 Seater,Land Rover,Range Rover,Autobiography,Petrol,SUV,Left Hand,Other,7-10,11.60824473564232
13525,4,3381.25,249.5,2249.5,5+ doors,4,5 Seater,Infiniti,QX50,Luxury,Petrol,SUV,Left Hand,GCC Specs,4-6,11.736077016252436
23678,3,7892.666666666667,149.5,1749.5,5+ doors,4,5 Seater,Toyota,Urban Cruiser,GL,Petrol,SUV,Left Hand,GCC Specs,2-3,10.97679912709094
99500,13,7653.846153846154,149.5,1749.5,4 door,4,5 Seater,Toyota,Corolla,Altis,Petrol,Sedan,Left Hand,Japanese Specs,10+,10.12667110305036
148000,15,9866.666666666666,249.5,4000.0,4 door,8,5 Seater,BMW,7-Series,750Li xDrive,Petrol,Sedan,Left Hand,GCC Specs,10+,10.5713425658087
15000,2,7500.0,249.5,2249.5,4 door,4,5 Seater,BMW,X3,xDrive30i M Sport,Petrol,SUV,Left Hand,GCC Specs,2-3,12.2783933071098
43097,4,10774.25,749.5,4000.0,4 door,8,5 Seater,RAM,1500 TRX,V8,Petrol,Pick Up Truck,Left Hand,GCC Specs,4-6,12.791080452981856
10415,5,2083.0,249.5,1749.5,5+ doors,4,7 Seater,Mercedes-Benz,V-Class,V 250,Petrol,Van,Left Hand,GCC Specs,4-6,12.660172350152196
105000,8,13125.0,249.5,3749.5,4 door,6,7 Seater,Ford,Explorer,XLT,Petrol,SUV,Left Hand,American Specs,7-10,10.799595985047786
197000,11,17909.090909090908,349.5,4000.0,5+ doors,8,5 Seater,Mercedes-Benz,S-Class,S 550,Petrol,Sedan,Left Hand,American Specs,10+,10.839600519357369
371000,11,33727.27272727273,149.5,2249.5,4 door,4,5 Seater,BMW,5-Series,520i,Petrol,Sedan,Left Hand,GCC Specs,10+,10.165890277802454
60680,2,30340.0,149.5,1749.5,4 door,4,5 Seater,Geely,Emgrand,GS,Petrol,Sedan,Left Hand,GCC Specs,2-3,10.66897865021924
30490,2,15245.0,649.5,4000.0,4 door,8,5 Seater,Audi,S6/RS6,4.0 TFSI quattro,Petrol,Wagon,Left Hand,GCC Specs,2-3,13.22654499843888
154000,16,9625.0,549.5,4000.0,4 door,8,5 Seater,Mercedes-Benz,E-Class,E 63 AMG,Petrol,Sedan,Left Hand,Japanese Specs,10+,11.264476926102368
155000,6,25833.33333333333,149.5,1749.5,4 door,4,5 Seater,Nissan,Kicks,SR,Petrol,Hatchback,Left Hand,GCC Specs,4-6,10.491301994830229
153909,13,11839.153846153846,249.5,3749.5,5+ doors,6,5 Seater,Volkswagen,Touareg,SE,Petrol,SUV,Left Hand,GCC Specs,10+,9.90353755128617
42000,2,21000.0,249.5,1749.5,4 door,4,5 Seater,Changan,Uni-V,Limited,Petrol,Sedan,Left Hand,GCC Specs,2-3,10.968215530759236
139000,10,13900.0,249.5,3749.5,4 door,6,7 Seater,Nissan,Pathfinder,SV,Petrol,SUV,Left Hand,GCC Specs,7-10,10.389026137075234
200000,5,40000.0,449.5,4000.0,4 door,8,7 Seater,GMC,Yukon,Denali,Petrol,SUV,Left Hand,GCC Specs,4-6,12.07254696717504
5000,1,5000.0,249.5,2249.5,4 door,4,5 Seater,Mercedes-Benz,E-Class,E 300,Petrol,Sedan,Left Hand,Japanese Specs,0-1,12.425212191503038
175461,8,21932.625,249.5,3749.5,5+ doors,6,5 Seater,Jeep,Wrangler Unlimited,Sport,Petrol,SUV,Left Hand,GCC Specs,7-10,11.277215789596893
185000,6,30833.33333333333,449.5,4000.0,4 door,8,8 Seater,Toyota,Land Cruiser,5.7L,Petrol,SUV,Left Hand,GCC Specs,4-6,12.149507585033072
6000,2,3000.0,349.5,2249.5,2 door,4,4 Seater,Ford,Mustang,Ecoboost,Petrol,Coupe,Left Hand,American Specs,2-3,11.350418300109132
0,2,0.0,249.5,2249.5,4 door,4,5 Seater,Toyota,Camry,S Plus,Hybrid,Sedan,Left Hand,Chinese Specs,2-3,11.678448377988165
215000,14,15357.142857142857,349.5,3749.5,4 door,6,7 Seater,GMC,Acadia,SLE AWD,Petrol,SUV,Left Hand,GCC Specs,10+,8.853808274977197
0,1,0.0,649.5,,4 door,4,5 Seater,Xiaomi,YU7,Max,Electric,SUV,Left Hand,Chinese Specs,0-1,12.337105293891872
138000,15,9200.0,349.5,,4 door,8,5 Seater,Ford,Crown Victoria,LX,Petrol,Sedan,Left Hand,American Specs,10+,10.12667110305036
500000,18,27777.777777777777,49.5,1249.5,4 door,4,5 Seater,Toyota,Yaris,SE,Petrol,Sedan,Left Hand,Japanese Specs,10+,9.39274525863144
12000,2,6000.0,849.5,4000.0,4 door,8,7 Seater,Mercedes-Benz,GLS-Class,Other,Petrol,SUV,Left Hand,GCC Specs,2-3,14.220976332738882
132400,11,12036.363636363636,349.5,3749.5,4 door,6,5 Seater,Jeep,Wrangler Unlimited,Sport,Petrol,SUV,Left Hand,GCC Specs,10+,11.050905878263569
0,1,0.0,149.5,3749.5,2 door,6,2 Seater,Kia,Bongo,4000,Diesel,Pick Up Truck,Left Hand,GCC Specs,0-1,11.034905792929417
208184,12,17348.666666666668,549.5,4000.0,5+ doors,8,5 Seater,Land Rover,Range Rover,Vogue SE,Petrol,SUV,Left Hand,GCC Specs,10+,10.797553125151618
115517,4,28879.25,149.5,2749.5,4 door,4,5 Seater,Nissan,X-Trail,S,Petrol,SUV,Left Hand,GCC Specs,4-6,10.931069180548857
133000,17,7823.529411764706,149.5,2249.5,2 door,4,2 Seater,Mazda,MX-5,Other,Petrol,Hard Top Convertible,Left Hand,American Specs,10+,10.064798252418376
88000,4,22000.0,149.5,2249.5,5+ doors,4,5 Seater,BMW,X2,sDrive 20i,Petrol,SUV,Left Hand,GCC Specs,4-6,11.326595886778737
110945,11,10085.90909090909,349.5,4000.0,2 door,6,2 Seater,Porsche,Cayman,GTS,Petrol,Coupe,Left Hand,GCC Specs,10+,11.91170829631447
120500,12,10041.666666666666,449.5,4000.0,4 door,8,5 Seater,Porsche,Cayenne,GTS,Petrol,SUV,Left Hand,GCC Specs,10+,11.251573687764475
133000,10,13300.0,249.5,3249.5,4 door,6,5 Seater,Nissan,Maxima,SV,Petrol,Sedan,Left Hand,GCC Specs,7-10,10.357774570341576
74000,5,14800.0,349.5,3249.5,4 door,6,5 Seater,Land Rover,Range Rover Sport,Black Edition,Petrol,SUV,Left Hand,American Specs,4-6,12.07254696717504
264000,12,22000.0,249.5,2749.5,4 door,6,5 Seater,Infiniti,G-Series,Standard,Petrol,Sedan,Left Hand,GCC Specs,10+,9.711176264112805
99570,4,24892.5,149.5,1249.5,4 door,4,5 Seater,Kia,K5,GT-Line,Petrol,Sedan,Left Hand,American Specs,4-6,10.714439990727769
162000,11,14727.272727272728,449.5,4000.0,4 door,8,7 Seater,Nissan,Patrol,LE Platinum,Petrol,SUV,Left Hand,GCC Specs,10+,11.19822841866684
0,1,0.0,249.5,3249.5,4 door,6,7 Seater,Toyota,Land Cruiser,GX,Diesel,SUV,Left Hand,GCC Specs,0-1,12.323860125621126
75000,3,25000.0,149.5,1749.5,4 door,4,5 Seater,Kia,K5,Other,Petrol,Sedan,Left Hand,American Specs,2-3,11.127277689932466
90000,7,12857.142857142857,249.5,1749.5,2 door,4,4 Seater,MINI,Cooper,Cooper,Petrol,Hatchback,Left Hand,GCC Specs,7-10,10.404293143019792
145219,10,14521.9,149.5,1749.5,5+ doors,4,5 Seater,MINI,Countryman,Cooper,Petrol,Hatchback,Left Hand,GCC Specs,7-10,10.081675578048475
21989,1,21989.0,649.5,4000.0,4 door,8,5 Seater,Land Rover,Range Rover Sport,SV,Petrol,SUV,Left Hand,European Specs,0-1,13.591117476312084
157000,11,14272.727272727272,349.5,3249.5,5+ doors,6,5 Seater,Mercedes-Benz,M-Class,ML 400,Petrol,SUV,Left Hand,GCC Specs,10+,10.849356503939038
26000,3,8666.666666666666,249.5,2749.5,4 door,4,5 Seater,Toyota,Crown,Platinum,Hybrid,Sedan,Left Hand,GCC Specs,2-3,11.695255355062796
120000,9,13333.333333333334,249.5,2249.5,4 door,4,5 Seater,Lincoln,MKZ,Premiere,Petrol,Sedan,Left Hand,American Specs,7-10,10.165890277802454
150000,10,15000.0,249.5,1749.5,4 door,4,5 Seater,Ford,Figo,Ambiente,Petrol,Sedan,Left Hand,GCC Specs,7-10,9.38437770918244
72000,6,12000.0,249.5,2249.5,2 door,4,4 Seater,Mercedes-Benz,C-Class,C200,Petrol,Soft Top Convertible,Left Hand,GCC Specs,4-6,11.982929094215963
253000,15,16866.666666666668,49.5,1249.5,4 door,4,5 Seater,Mazda,6,Ultra,Petrol,Sedan,Left Hand,GCC Specs,10+,9.510519035757246
80000,6,13333.333333333334,349.5,4000.0,2 door,6,2 Seater,Mitsubishi,Canter,Standard,Diesel,Pick Up Truck,Left Hand,GCC Specs,4-6,11.561725152903833
76800,9,8533.333333333334,249.5,2249.5,4 door,4,5 Seater,Mercedes-Benz,E-Class,E 300,Petrol,Sedan,Left Hand,GCC Specs,7-10,11.58525542883217
147949,10,14794.9,349.5,3249.5,5+ doors,6,7 Seater,Land Rover,Range Rover Sport,HSE,Petrol,SUV,Left Hand,GCC Specs,7-10,11.127277689932466
0,1,0.0,149.5,1749.5,4 door,4,5 Seater,Toyota,Corolla Cross,Hybrid,Hybrid,Crossover,Left Hand,Chinese Specs,0-1,11.184435286790633
214000,8,26750.0,249.5,2249.5,4 door,4,5 Seater,Volkswagen,Golf,GTI,Petrol,Hatchback,Left Hand,GCC Specs,7-10,10.59665973278358
9177,3,3059.0,249.5,2249.5,5+ doors,4,5 Seater,Lincoln,Corsair,Reserve,Petrol,SUV,Left Hand,GCC Specs,2-3,11.719947764402807
38000,7,5428.571428571428,149.5,2249.5,4 door,4,5 Seater,Jeep,Compass,Trailhawk,Petrol,SUV,Left Hand,GCC Specs,7-10,11.156250521031495
15000,1,15000.0,349.5,3749.5,4 door,6,7 Seater,Lexus,LX-Series,LX 700h Signature,Petrol,SUV,Left Hand,GCC Specs,0-1,13.171155446333852
138221,6,23036.83333333333,249.5,3749.5,4 door,6,7 Seater,Nissan,Patrol,SE Platinum,Petrol,SUV,Left Hand,GCC Specs,4-6,11.80932691294063
500000,5,100000.0,249.5,2249.5,4 door,4,5 Seater,Toyota,Camry,LE,Hybrid,Sedan,Left Hand,GCC Specs,4-6,10.236417809461043
95000,6,15833.333333333334,149.5,1249.5,4 door,4,5 Seater,Kia,Rio,EX,Petrol,Sedan,Left Hand,GCC Specs,4-6,10.12667110305036
121000,6,20166.666666666668,449.5,4000.0,5+ doors,8,7 Seater,Nissan,Patrol,LE Platinum,Petrol,SUV,Left Hand,GCC Specs,4-6,12.043500773454497
29000,4,7250.0,449.5,4000.0,4 door,8,5 Seater,Mercedes-Benz,G-Class,G 63 AMG,Petrol,Wagon,Left Hand,European Specs,4-6,13.058360179622303
8000,6,1333.3333333333333,549.5,4000.0,4 door,8,5 Seater,Mercedes-Benz,G-Class,G 63 AMG,Petrol,SUV,Left Hand,Japanese Specs,4-6,13.217493541006707
42000,1,42000.0,349.5,3249.5,5+ doors,6,7 Seater,BMW,X7,40i M Sport,Petrol,SUV,Left Hand,GCC Specs,0-1,12.84529412258351
23666,2,11833.0,,2249.5,4 door,4,4 Seater,Audi,A6,40 TFSI Design,Petrol,Sedan,Left Hand,GCC Specs,2-3,12.154779351142624
35000,3,11666.666666666666,149.5,1249.5,5+ doors,4,5 Seater,JAC,J7,Luxury,Petrol,Sedan,Left Hand,GCC Specs,2-3,10.477316144080852
39000,4,9750.0,549.5,4000.0,5+ doors,8,5 Seater,Lamborghini,Urus,Standard,Petrol,SUV,Left Hand,GCC Specs,4-6,13.663525365110068
182000,7,26000.0,149.5,2749.5,4 door,4,5 Seater,Nissan,Altima,S,Petrol,Sedan,Left Hand,GCC Specs,7-10,10.645448706505872
25444,4,6361.0,249.5,3749.5,3 door,6,4 Seater,Jeep,Wrangler,Sahara,Petrol,SUV,Left Hand,GCC Specs,4-6,11.81303746480054
11800,1,11800.0,349.5,4000.0,4 door,8,5 Seater,BMW,M5,M5 Competition,Petrol,Sedan,Left Hand,GCC Specs,0-1,13.180634172318978
87200,16,5450.0,549.5,4000.0,4 door,8,5 Seater,Land Rover,Range Rover,Autobiography,Petrol,SUV,Left Hand,GCC Specs,10+,10.736418414365374
19900,7,2842.8571428571427,449.5,3249.5,4 door,6,5 Seater,Mercedes-Benz,CLS-Class,CLS 53 AMG,Petrol,Sedan,Left Hand,Japanese Specs,7-10,12.296831574998258
40000,2,20000.0,449.5,4000.0,4 door,8,4 Seater,Porsche,Cayenne,S,Petrol,SUV,Left Hand,GCC Specs,2-3,12.896719202134523
0,2,0.0,149.5,1249.5,4 door,4,5 Seater,Kia,Sportage,GT-Line,Diesel,SUV,Left Hand,European Specs,2-3,11.48247656671073
29000,5,5800.0,349.5,3749.5,2 door,6,5 Seater,Dodge,Challenger,SXT Plus,Petrol,Sports Car,Left Hand,American Specs,4-6,11.112462823634855
6000,3,2000.0,149.5,2249.5,4 door,4,5 Seater,Mercedes-Benz,E-Class,E 200,Petrol,Sedan,Left Hand,European Specs,2-3,12.001511614739403
20716,2,10358.0,249.5,2749.5,4 door,6,7 Seater,TANK,500,Prestige,Petrol,SUV,Left Hand,GCC Specs,2-3,11.848690308590855
33000,5,6600.0,449.5,,4 door,8,4 Seater,Mercedes-Maybach,S-Class,S580,Petrol,Sedan,Left Hand,Other,4-6,13.215855541983634
128000,5,25600.0,149.5,1249.5,4 door,4,4 Seater,Kia,Pegas,EX,Petrol,Sedan,Left Hand,GCC Specs,4-6,10.021315031649332
76000,5,15200.0,349.5,3749.5,4 door,8,7 Seater,Chevrolet,Suburban,Premier,Petrol,SUV,Left Hand,GCC Specs,4-6,12.0435537160324
450,1,450.0,749.5,4000.0,4 door,8,5 Seater,Lamborghini,Urus,SE,Hybrid,SUV,Left Hand,Korean Specs,0-1,14.17318500223609
135000,18,7500.0,349.5,3749.5,5+ doors,6,5 Seater,Jeep,Wrangler,Sport,Petrol,SUV,Left Hand,GCC Specs,10+,10.915106645867503
73000,22,3318.181818181818,549.5,4000.0,2 door,12,5 Seater,Bentley,Continental,Other,Petrol,Coupe,Left Hand,GCC Specs,10+,11.40646434386837
15759,24,656.625,449.5,4000.0,2 door,12,2 Seater,Aston Martin,Vanquish,Other,Petrol,Coupe,Left Hand,European Specs,10+,12.574185427296197
453263,22,20602.86363636364,149.5,1749.5,4 door,4,5 Seater,Nissan,Sunny,EX Saloon,Petrol,Sedan,Left Hand,Japanese Specs,10+,8.987321812850125
5,0,0.0,349.5,3749.5,5+ doors,6,7 Seater,Toyota,Land Cruiser,GR-SPORT 3.5L,Petrol,SUV,Left Hand,GCC Specs,0-1,12.75130259456002
230000,18,12777.777777777776,149.5,2249.5,4 door,4,5 Seater,Mercedes-Benz,C-Class,C 200 Kompressor,Petrol,Sedan,Left Hand,GCC Specs,10+,9.61587214452889
6421,1,6421.0,649.5,4000.0,4 door,8,5 Seater,Audi,S6/RS6,Avant TFSI Quattro,Petrol,Hatchback,Left Hand,European Specs,0-1,13.17115354157376
130000,7,18571.42857142857,249.5,2249.5,5+ doors,4,5 Seater,Mercedes-Benz,C-Class,C200,Petrol,Sedan,Left Hand,GCC Specs,7-10,11.326607934898927
96416,4,24104.0,449.5,3249.5,2 door,6,5 Seater,Land Rover,Defender,90 X,Petrol,SUV,Left Hand,GCC Specs,4-6,12.425212191503038
0,1,0.0,149.5,1749.5,4 door,4,5 Seater,Geely,Coolray,GF,Petrol,SUV,Left Hand,GCC Specs,0-1,11.218567827096358
4000,2,2000.0,349.5,2249.5,4 door,4,5 Seater,Mercedes-Benz,GLA,35 AMG,Petrol,SUV,Left Hand,GCC Specs,2-3,12.384223015005311
124000,12,10333.333333333334,449.5,4000.0,2 door,8,2 Seater,Mercedes-Benz,E-Class,E 550,Petrol,Coupe,Left Hand,Japanese Specs,10+,11.225256725762891
163000,8,20375.0,549.5,4000.0,5+ doors,8,5 Seater,Land Rover,Range Rover Sport,SVR,Petrol,SUV,Left Hand,GCC Specs,7-10,12.013706813470414
134000,8,16750.0,149.5,1249.5,4 door,4,5 Seater,Kia,Cerato,Other,Petrol,Sedan,Left Hand,GCC Specs,7-10,9.852246888342531
119000,7,17000.0,649.5,4000.0,4 door,8,5 Seater,Lamborghini,Urus,Other,Petrol,SUV,Left Hand,GCC Specs,7-10,13.215855541983634
83000,4,20750.0,349.5,3249.5,4 door,6,5 Seater,Audi,Q8,55 TFSI quattro S line,Petrol,SUV,Left Hand,GCC Specs,4-6,12.296831574998258
20000,6,3333.333333333333,249.5,2249.5,5+ doors,6,5 Seater,Lexus,RX-Series,Prestige,Petrol,SUV,Left Hand,GCC Specs,4-6,12.037659911047468
183000,16,11437.5,249.5,3749.5,4 door,6,5 Seater,Volkswagen,Passat,Other,Petrol,Sedan,Left Hand,GCC Specs,10+,10.308985993422082
